buying_format,category,item_custom_info,item_url,thumbnail_url,title
auction,"{'cat1_name': 'Trucks', 'cat1_id': 'Trucks', 'cat2_name': '', 'cat2_id': '', 'cat3_name': '', 'cat3_id': ''}",{'desc': ''},https://www.truckscorner.com/auction/trucks-1/41208207/gmc-c7500-s-a-nc.html,//d22dk94hfc1k6q.cloudfront.net/none/220-160/337957/41208207/41208207_1616700912_51.jpg,GMC C7500 S/A 
auction,"{'cat1_name': 'Trucks', 'cat1_id': 'Trucks', 'cat2_name': '', 'cat2_id': '', 'cat3_name': '', 'cat3_id': ''}",{'desc': ''},https://www.truckscorner.com/auction/trucks-1/41208178/ford-lt9511-nc.html,//d22dk94hfc1k6q.cloudfront.net/none/220-160/337957/41208178/41208178_1616700854_914.jpg,Ford LT9511 
auction,"{'cat1_name': 'Trucks', 'cat1_id': 'Trucks', 'cat2_name': '', 'cat2_id': '', 'cat3_name': '', 'cat3_id': ''}",{'desc': ''},https://www.truckscorner.com/auction/trucks-1/41208165/international-f2574-autres.html,//d22dk94hfc1k6q.cloudfront.net/none/220-160/337957/41208165/41208165_1616700830_893.jpg,International F2574 Others
auction,"{'cat1_name': 'Trucks', 'cat1_id': 'Trucks', 'cat2_name': '', 'cat2_id': '', 'cat3_name': '', 'cat3_id': ''}",{'desc': ''},https://www.truckscorner.com/auction/trucks-1/41208111/peterbilt-340-nc.html,//d22dk94hfc1k6q.cloudfront.net/none/220-160/337957/41208111/41208111_1616700728_416.jpg,Peterbilt 340 
auction,"{'cat1_name': 'Trucks', 'cat1_id': 'Trucks', 'cat2_name': '', 'cat2_id': '', 'cat3_name': '', 'cat3_id': ''}",{'desc': ''},https://www.truckscorner.com/auction/trucks-1/41208105/ford-f750-nc.html,//d22dk94hfc1k6q.cloudfront.net/none/220-160/337957/41208105/41208105_1616700718_62.jpg,Ford F750 
auction,"{'cat1_name': 'Trucks', 'cat1_id': 'Trucks', 'cat2_name': '', 'cat2_id': '', 'cat3_name': '', 'cat3_id': ''}",{'desc': ''},https://www.truckscorner.com/auction/trucks-1/41208063/sterling-lt9000-nc.html,//d22dk94hfc1k6q.cloudfront.net/none/220-160/337957/41208063/41208063_1616700644_145.jpg,Sterling LT9000 
auction,"{'cat1_name': 'Trucks', 'cat1_id': 'Trucks', 'cat2_name': '', 'cat2_id': '', 'cat3_name': '', 'cat3_id': ''}",{'desc': ''},https://www.truckscorner.com/auction/trucks-1/41207862/international-4900-nc.html,//d22dk94hfc1k6q.cloudfront.net/none/220-160/337957/41207862/41207862_1616700273_253.jpg,International 4900 
auction,"{'cat1_name': 'Trucks', 'cat1_id': 'Trucks', 'cat2_name': '', 'cat2_id': '', 'cat3_name': '', 'cat3_id': ''}",{'desc': ''},https://www.truckscorner.com/auction/trucks-1/41207861/international-4900-autres.html,//d22dk94hfc1k6q.cloudfront.net/none/220-160/337957/41207861/41207861_1616700271_127.jpg,International 4900 Others
auction,"{'cat1_name': 'Trucks', 'cat1_id': 'Trucks', 'cat2_name': '', 'cat2_id': '', 'cat3_name': '', 'cat3_id': ''}",{'desc': ''},https://www.truckscorner.com/auction/trucks-1/41207860/ford-f650-nc.html,//d22dk94hfc1k6q.cloudfront.net/none/220-160/337957/41207860/41207860_1616700269_796.jpg,Ford F650 
auction,"{'cat1_name': 'Trucks', 'cat1_id': 'Trucks', 'cat2_name': '', 'cat2_id': '', 'cat3_name': '', 'cat3_id': ''}",{'desc': ''},https://www.truckscorner.com/auction/trucks-1/41207797/freightliner-fl80-nc.html,//d22dk94hfc1k6q.cloudfront.net/none/220-160/337957/41207797/41207797_1616700142_18.jpg,Freightliner FL80 
auction,"{'cat1_name': 'Trucks', 'cat1_id': 'Trucks', 'cat2_name': '', 'cat2_id': '', 'cat3_name': '', 'cat3_id': ''}",{'desc': ''},https://www.truckscorner.com/auction/trucks-1/41207766/international-4900-nc.html,//d22dk94hfc1k6q.cloudfront.net/none/220-160/337957/41207766/41207766_1616700074_547.jpg,International 4900 
auction,"{'cat1_name': 'Trucks', 'cat1_id': 'Trucks', 'cat2_name': '', 'cat2_id': '', 'cat3_name': '', 'cat3_id': ''}",{'desc': ''},https://www.truckscorner.com/auction/trucks-1/41207764/international-4900-autres.html,//d22dk94hfc1k6q.cloudfront.net/none/220-160/337957/41207764/41207764_1616700072_404.jpg,International 4900 Others
auction,"{'cat1_name': 'Trucks', 'cat1_id': 'Trucks', 'cat2_name': '', 'cat2_id': '', 'cat3_name': '', 'cat3_id': ''}",{'desc': ''},https://www.truckscorner.com/auction/trucks-1/41207737/ford-f650-nc.html,//d22dk94hfc1k6q.cloudfront.net/none/220-160/337957/41207737/41207737_1616700016_976.jpg,Ford F650 
auction,"{'cat1_name': 'Trucks', 'cat1_id': 'Trucks', 'cat2_name': '', 'cat2_id': '', 'cat3_name': '', 'cat3_id': ''}",{'desc': ''},https://www.truckscorner.com/auction/trucks-1/41207636/international-f-2654-nc.html,//d22dk94hfc1k6q.cloudfront.net/none/220-160/337957/41207636/41207636_1616699866_278.jpg,International F-2654 
